District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Stool Test,73
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Occult blood,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Reducing sugar,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Urine test,110
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Bile salts,40
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Bile Pigments,40
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Urobili nogen,40
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Porpho bilinogen,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Acetone,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Chyle,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Semen Analysis,11
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Bence John's Protein,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Specific gravity,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Others,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Stool Test,567
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Occult blood,28
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Reducing sugar,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Urine test,1232
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Bile salts,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Bile Pigments,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Urobili nogen,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Acetone,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Chyle,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Semen Analysis,8
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Bence John's Protein,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Specific gravity,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Others,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Stool Test,485
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Occult blood,6
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Reducing sugar,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Urine test,4479
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Bile salts,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Bile Pigments,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Urobili nogen,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Acetone,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Chyle,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Semen Analysis,26
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Bence John's Protein,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Specific gravity,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Others,587
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Stool Test,2960
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Occult blood,304
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Reducing sugar,10
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Urine test,8330
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Bile salts,150
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Bile Pigments,150
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Urobili nogen,150
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Acetone,180
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Chyle,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Semen Analysis,30
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Bence John's Protein,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Specific gravity,150
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Others,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Stool Test,1270
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Occult blood,23
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Reducing sugar,225
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Urine test,4549
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Bile salts,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Bile Pigments,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Urobili nogen,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Acetone,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Chyle,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Semen Analysis,30
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Bence John's Protein,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Specific gravity,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Others,1
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Stool Test,3944
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Occult blood,1782
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Reducing sugar,1766
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Urine test,16564
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Bile salts,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Bile Pigments,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Urobili nogen,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Porpho bilinogen,141
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Acetone,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Chyle,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Semen Analysis,4
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Bence John's Protein,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Specific gravity,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Others,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Stool Test,1547
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Occult blood,93
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Reducing sugar,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Urine test,9089
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Bile salts,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Bile Pigments,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Urobili nogen,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Acetone,1
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Chyle,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Semen Analysis,14
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Bence John's Protein,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Specific gravity,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Others,15
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Stool Test,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Occult blood,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Reducing sugar,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Urine test,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Bile salts,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Bile Pigments,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Urobili nogen,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Acetone,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Chyle,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Semen Analysis,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Bence John's Protein,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Specific gravity,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Others,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Stool Test,283
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Occult blood,24
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Reducing sugar,2
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Urine test,1803
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Bile salts,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Bile Pigments,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Urobili nogen,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Acetone,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Chyle,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Semen Analysis,37
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Bence John's Protein,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Specific gravity,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Others,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Stool Test,281
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Occult blood,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Reducing sugar,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Urine test,1435
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Bile salts,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Bile Pigments,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Urobili nogen,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Porpho bilinogen,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Acetone,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Chyle,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Semen Analysis,10
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Bence John's Protein,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Specific gravity,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Others,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Stool Test,1614
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Occult blood,77
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Reducing sugar,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Urine test,2560
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Bile salts,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Bile Pigments,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Urobili nogen,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Porpho bilinogen,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Acetone,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Chyle,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Semen Analysis,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Bence John's Protein,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Specific gravity,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Others,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Stool Test,258
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Occult blood,37
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Reducing sugar,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Urine test,2717
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Bile salts,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Urobili nogen,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Acetone,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Chyle,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Semen Analysis,4
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Bence John's Protein,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Specific gravity,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Others,16
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Stool Test,410
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Occult blood,41
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Reducing sugar,37
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Urine test,4010
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Bile salts,83
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Urobili nogen,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Acetone,5
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Chyle,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Semen Analysis,76
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Bence John's Protein,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Specific gravity,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Others,10
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Stool Test,9663
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Occult blood,1960
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Reducing sugar,864
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Urine test,46045
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Bile salts,508
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Bile Pigments,63
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Urobili nogen,15
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Porpho bilinogen,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Acetone,1054
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Chyle,1
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Semen Analysis,257
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Bence John's Protein,994
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Specific gravity,6442
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Others,372
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Stool Test,18832
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Occult blood,4058
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Reducing sugar,1748
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Urine test,73235
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Bile salts,12715
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Bile Pigments,12924
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Urobili nogen,13423
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Porpho bilinogen,1377
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Acetone,9644
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Chyle,3337
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Semen Analysis,1535
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Bence John's Protein,1850
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Specific gravity,1470
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Others,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Stool Test,75
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Occult blood,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Reducing sugar,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Urine test,474
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Bile salts,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Bile Pigments,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Urobili nogen,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Porpho bilinogen,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Acetone,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Chyle,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Semen Analysis,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Bence John's Protein,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Specific gravity,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Others,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Stool Test,1428
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Occult blood,86
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Reducing sugar,81
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Urine test,4549
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Bile salts,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Urobili nogen,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Acetone,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Chyle,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Semen Analysis,19
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Bence John's Protein,9
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Specific gravity,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Others,19
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Stool Test,299
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Occult blood,17
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Reducing sugar,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Urine test,1374
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Bile salts,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Urobili nogen,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Acetone,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Chyle,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Semen Analysis,1
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Bence John's Protein,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Specific gravity,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Others,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Stool Test,1478
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Occult blood,53
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Reducing sugar,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Urine test,5772
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Bile salts,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Bile Pigments,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Urobili nogen,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Porpho bilinogen,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Acetone,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Chyle,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Semen Analysis,5
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Bence John's Protein,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Specific gravity,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Others,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Stool Test,1628
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Occult blood,105
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Reducing sugar,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Urine test,5586
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Bile salts,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Urobili nogen,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Acetone,17
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Chyle,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Semen Analysis,17
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Bence John's Protein,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Specific gravity,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Others,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Stool Test,965
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Occult blood,165
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Reducing sugar,82
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Urine test,2909
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Bile salts,20
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Bile Pigments,18
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Urobili nogen,18
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Porpho bilinogen,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Acetone,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Chyle,1
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Semen Analysis,16
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Bence John's Protein,3
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Specific gravity,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Others,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Stool Test,1166
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Occult blood,137
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Reducing sugar,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Urine test,6802
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bile salts,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Urobili nogen,80
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Acetone,13
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Chyle,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Semen Analysis,53
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bence John's Protein,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Specific gravity,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Others,2
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Stool Test,1491
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Occult blood,82
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Reducing sugar,2
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Urine test,3391
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bile salts,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Urobili nogen,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Acetone,14
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Chyle,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Semen Analysis,25
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bence John's Protein,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Specific gravity,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Others,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Stool Test,3327
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Occult blood,74
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Reducing sugar,816
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Urine test,7789
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bile salts,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bile Pigments,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Urobili nogen,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Porpho bilinogen,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Acetone,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Chyle,1
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Semen Analysis,101
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bence John's Protein,801
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Specific gravity,221
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Others,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Stool Test,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Occult blood,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Reducing sugar,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Urine test,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Bile salts,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Bile Pigments,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Urobili nogen,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Porpho bilinogen,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Acetone,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Chyle,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Semen Analysis,0
